country,n,slate,year,v_pct,wcn,wcd,pg_code,cmp_code
BG,3,BBB,1994,4.726,,0.591624533572445,599,80901
BG,3,BDPZESS,1994,0.04,,0.45034564581247,,
BG,3,BKP,1994,1.51,,0.445086178217672,,
BG,3,BLZZNPCG,1994,0.11,,0.83682873767762,,
BG,3,BNRP,1994,0.54,,0.574191706642308,,
BG,3,BNSND,1994,0.07,,0.862079053262694,,
BG,3,BOP-NS,1994,0.07,,0.777147910666406,,
BG,3,BP ONN-DNO,1994,0.0011,,1,,
BG,3,BRMP,1994,0.09,,0.25,,
BG,3,BRSDP,1994,0.07,,1,,
BG,3,BRSP,1994,0.07,,0.456846235362084,,
BG,3,BSP-BZNS-AS-PKE,1994,43.501,,0.59212118697285,1160,80228
BG,3,DAR,1994,3.79,,0.558023844044337,2170,
BG,3,DGI-SDS,1994,0.01,,1,,
BG,3,DN,1994,0.19,,0.823480795637627,,
BG,3,DPNS,1994,0.46,,0.794767506518749,,
BG,3,DPNT,1994,0.05,,1,,
BG,3,DPS,1994,5.442,,0.531407709713179,1286,80951
BG,3,DPVB,1994,0.12,,0.642349434503311,,
BG,3,DZZNPBSSG,1994,0.36,,0.746530303628607,,
BG,3,FNPSB,1994,0.07,,0.827158331899739,,
BG,3,FP,1994,0.14,,0.624837132180743,,
BG,3,HDS,1994,0.16,,0.806451612903226,,
BG,3,KFCB,1994,1.41,,0.813203012356176,,
BG,3,KKBZNS,1994,0.25,,0.863297238422334,,
BG,3,KOZS,1994,0.12,,0.809190011836874,,
BG,3,KPS,1994,1.43,,0.487365923148466,,
BG,3,NDZKDCB,1994,0.78,,0.824550105362281,,
BG,3,NI,1994,1.49,,0.789746062113488,,
BG,3,NLPSS,1994,0.06,,0.945864028354291,,
BG,3,NZNS-AS,1994,6.507,,0.611718804068071,353,80811
BG,3,ONSBSSGB,1994,0.25,,1,,
BG,3,PBO,1994,0.03,,1,,
BG,3,PE,1994,0.0027,,1,,
BG,3,PNDP,1994,0.27,,1,,
BG,3,PNSVB,1994,0.07,,1,,
BG,3,PPSNBO,1994,0.02,,0.820938200699512,,
BG,3,RPB,1994,0.04,,1,,
BG,3,SDP,1994,0.14,,1,,
BG,3,SDS,1994,24.228,,0.489790949713966,423,80410
BG,3,SKP,1994,0.08,,0.77658292123626,,
BG,3,SNBG,1994,0.03,,1,,
BG,3,SNDP-ERA3,1994,0.17,,0.730170103431818,,
BG,3,SNMSCB,1994,0.61,,0.764797343705591,,
BG,3,SNSD,1994,0.08,,0.9375,,
BG,3,SPRAVEDLIVOST,1994,0.1,,0.834447258551883,,
BG,4,BBB,1997,4.928,0.650940559996349,0.600277614510489,599,80901
BG,4,BDPZESS,1997,0.08,0.610088164528212,0.834391153232236,,
BG,4,BHK,1997,0.63,0.99218045563029,0.99986140990446,,
BG,4,BKP,1997,1.2,0.593538312763576,0.527843086241457,1570,
BG,4,BNDNVP,1997,0.06,1,0.995549527188133,,
BG,4,BNDP,1997,0.16,1,1,,
BG,4,BNEP-VT,1997,0.08,0.957921277364684,1,,
BG,4,BNRP,1997,0.17,0.428084819579444,0.578783681075246,,
BG,4,BOP-NS,1997,0.05,0.705882352941176,0.823529411764706,,
BG,4,BPL,1997,0.17,0.707224473775734,0.963794350235107,,
BG,4,BRMP,1997,0.06,0.0342518574476626,1,,
BG,4,BRSeP,1997,0.17,0.632197187421236,0.836520935150777,,
BG,4,BRSoP,1997,0.24,0.85053811763149,0.590018223433716,,
BG,4,BZF,1997,0.08,0.849673318764094,0.982714631580193,,
BG,4,BZNS-C,1997,0.24,0.918768309569591,0.959374719286647,,
BG,4,DAR,1997,0.24,0.735453032846777,0.957563258339371,,
BG,4,DL,1997,22.065,0.421227126433737,0.288358962972586,1160,80229
BG,4,DNS,1997,7.598,0.415535722297885,0.603180449141929,996,80951
BG,4,DPNS,1997,0.48,0.727784350640352,0.841195614226351,,
BG,4,DemLig,1997,0.1,0.745283741758536,0.998067420085211,,
BG,4,FNPSB,1997,0.03,0.74831632055966,0.736983971038393,,
BG,4,FP,1997,0.09,0.701688075946896,1,,
BG,4,HDS,1997,0.15,0.782516858534085,1,,
BG,4,KD,1997,0.28,0.671516002060159,0.952563032216988,,
BG,4,KEL,1997,5.498,0.563184993417806,0.474271675980159,710,80320
BG,4,LF,1997,0.32,0.888104458396356,0.958798735752997,,
BG,4,NB,1997,0.14,0.854792013525834,0.89439434206163,,
BG,4,ND,1997,0.09,0.841850568523556,0.946600610865529,,
BG,4,NPLF,1997,0.16,0.645022654453768,0.517225913502064,,
BG,4,ODS,1997,52.238,0.48353342816147,0.444359359199386,784,80411
BG,4,ON-DO,1997,0.02,1,1,,
BG,4,OZC,1997,1.1,0.505282626439787,0.621794187375602,1149,
BG,4,PNBZ,1997,0.38,1,0.780056291765545,,
BG,4,SDR,1997,0.16,0.73739601684408,0.884110027736978,,
BG,4,SKP,1997,0.13,0.894624043859546,0.640495897991782,,
BG,5,ASP,2001,0.09,1,1,,
BG,5,BBB,2001,0.0035,0,1,,
BG,5,BDPESS,2001,0.11,0.502298294992687,1,,
BG,5,BKP-R,2001,0.21,0.603631297827676,0.76358817284598,,
BG,5,BNF,2001,0.0044,1,1,,
BG,5,BNRP,2001,0.07,0.587493849867949,0.878653281397842,,
BG,5,BOP-NS,2001,0.01,0.818711938591551,0.978753413100483,,
BG,5,BRP,2001,0.28,0.731700261206959,0.866158319806582,,
BG,5,BRSDP,2001,0.24,0.708533634204218,0.888414064839144,,
BG,5,BZG,2001,0.38,0.609755087764831,0.850983886756038,,
BG,5,BZNS-NS,2001,0.1,0.524332485512138,0.905314713662503,,
BG,5,DP-SRB,2001,0.24,0.893739862175933,0.999983412847708,,
BG,5,DPS,2001,7.451,0.613309597173346,0.506916231096044,1286,80951
BG,5,DZPBSSG,2001,0.1,0.763197586334985,0.791358725291861,,
BG,5,KEL-BESDP,2001,0.98,0.430477551115868,0.610358845657083,,
BG,5,KNOCK,2001,0.6,0.922534053217661,0.961476729382143,,
BG,5,KS2,2001,3.44,0.966113603420107,0.966113178651161,15,
BG,5,KZB,2001,17.148,0.475837394170257,0.329024960382412,1160,80221
BG,5,NDNE,2001,0.05,1,0.622533571303297,,
BG,5,NDSV,2001,42.741,0.945529932964329,0.263392168325386,544,80902
BG,5,NOCS2,2001,1.7,0.695871360675704,0.926140903416429,1149,
BG,5,NPTCHSPT,2001,0.01,1,1,,
BG,5,NS,2001,0.48,0.690104609756938,0.827260264158543,,
BG,5,ODS,2001,18.18,0.370172110215828,0.364927690188016,784,80411
BG,5,ONN,2001,8.5e-4,1,1,,
BG,5,OPNT,2001,0.04,0.841270689646265,1,,
BG,5,OZBB,2001,0.03,0.837699262137368,0.848742826908036,,
BG,5,OZS,2001,0.34,0.818361722258531,0.926195875336998,,
BG,5,PRSI,2001,0.02,1,1,,
BG,5,PSK,2001,0.0017,1,0.172088355149573,,
BG,5,RODDNVP00,2001,0.13,0.984100138293899,1,,
BG,5,SB,2001,0.74,0.92573247658171,0.615022351865405,,
BG,5,SKP,2001,0.09,0.703984024811748,0.853827440690484,,
BG,5,SLDS,2001,0.06,0.847689486282101,0.989997791211354,,
BG,5,SPSVZZ,2001,0.11,0.960439054246938,0.712025808319015,,
BG,5,VRMO,2001,3.63,0.892563718856817,0.680281597288154,1362,
BG,6,ATAKA,2005,8.137,0.771855705209812,0.612033070157249,535,80710
BG,6,BHK,2005,0.58,0.998742432452473,0.999482938780905,,
BG,6,BNS,2005,5.191,0.61984192413991,0.738287673367135,1375,80813
BG,6,DNB,2005,0.28,0.896370262253265,0.868692413119752,,
BG,6,DPS,2005,12.812,0.553634227056363,0.494580995539236,1286,80951
BG,6,DSB,2005,6.436,0.534675216288953,0.688315217734566,57,80610
BG,6,FAGO,2005,0.5,0.999996718414902,0.999966506027908,,
BG,6,FSB-SB,2005,0.33,0.919938574162193,0.96361030619474,,
BG,6,KDB,2005,0.23,0.814763022450289,0.81728419618223,,
BG,6,KNE,2005,0.1,0.960026096004665,1,,
BG,6,KZB,2005,30.952,0.242379386304553,0.451099021430247,1160,80221
BG,6,KnZ,2005,1.3,0.595069938678724,0.853413413771796,2179,
BG,6,NDSV,2005,19.882,0.18581955278454,0.539385410870025,544,80902
BG,6,NKZB,2005,0.35,0.783356107471029,0.9552575088063,,
BG,6,NV,2005,2.95,0.719039692819723,0.640155535663035,2180,
BG,6,NZP,2005,0.05,0.935332042384281,0.999964266733773,,
BG,6,ODS,2005,7.684,0.461176207384228,0.663938903621402,784,80411
BG,6,OPPB,2005,0.35,0.934653715149227,0.935241632989064,,
BG,6,PDE,2005,1.25,0.823614524934959,0.866696834458189,2178,
BG,6,PSD,2005,0.06,0.99990547471419,1,,
BG,6,RK,2005,0.06,0.947485343928735,0.903171505868493,,
BG,6,SDNG,2005,0.16,0.883196888789813,0.856500644536639,,
BG,7,ATAKA,2009,9.364,0.612937660909596,0.457534620795007,535,80710
BG,7,BLK,2009,0.2,0.772968901822442,0.71896277405172,,
BG,7,BNS-NS,2009,0.09,0.841843507285991,0.869804397122769,,
BG,7,DPS,2009,14.446,0.3819242516018,0.496209476913211,1286,80951
BG,7,GERB,2009,39.72,0.906132266833645,0.430775542117554,1541,80510
BG,7,KZB,2009,17.7,0.325545179588377,0.467344974520349,1160,80221
BG,7,LIDER,2009,3.3,0.807770678196078,0.712303196534686,566,
BG,7,NDSV,2009,3,0.286266893958552,0.575851353717049,544,80902
BG,7,OBP,2009,0.1,0.627771661895609,0.868642284216871,,
BG,7,PLAM,2009,0.1,0.999409195572814,0.848591460493596,,
BG,7,PPDB,2009,0.1,0.967318184865609,0.934636369731219,,
BG,7,PPNDSO,2009,0.04,0.795254287958447,0.824617996122869,,
BG,7,RZS,2009,4.131,0.713475277319851,0.686878923490236,636,80620
BG,7,SD,2009,0.1,0.858279810218009,0.993425366558655,,
BG,7,SK,2009,6.759,0.422514421955385,0.64147149750419,1254,80051
BG,7,SPSZ,2009,0.2,0.578407467714213,0.889782337466379,,
BG,7,ZELENITE,2009,0.5,1,0.556959268541879,,
BG,7,ZR-NL,2009,0.3,0.965090853359275,0.862637871074569,,
BG,8,ATAKA,2013,7.298,0.272789088595446,0.088299761081362,535,80710
BG,8,BL,2013,0.167,0.682200994574744,0.652408348099219,,
BG,8,BP,2013,0.116,0.962568619950953,0.45189030925876,,
BG,8,BZS-NS,2013,0.218,0.963785932369212,0.631015280400955,,
BG,8,CENTAR,2013,1.626,0.52157221898608,0.555858503395022,2595,
BG,8,DANO,2013,0.096,0.89589183066088,0.96055378681471,,
BG,8,DB,2013,0.07,0.887165525585417,0.963230134218791,,
BG,8,DBG,2013,3.252,0.808913019377461,0.700107175846864,2213,
BG,8,DGI,2013,0.437,0.967637558322234,0.968089015839992,,
BG,8,DP,2013,0.089,1,0.898288787977582,,
BG,8,DPS,2013,11.307,0.281578027729225,0.288370911918689,1286,80951
BG,8,DSB-BDF,2013,2.926,0.522036084421622,0.51569586294787,57,
BG,8,ENP,2013,0.173,0.962492066134009,0.461918745984954,,
BG,8,GB,2013,0.455,0.791573027393074,0.872829341825507,,
BG,8,GERB,2013,30.539,0.3470515737625,0.166562366589024,1541,80510
BG,8,GL-MB,2013,0.405,0.822747417040593,0.750966584375518,,
BG,8,GN,2013,1.339,0.966428089431795,0.621038408172227,2214,
BG,8,H-SJ,2013,0.048,0.87042465862193,0.878035899939171,,
BG,8,HPB,2013,0.105,0.939539378937151,0.817622045302944,,
BG,8,KB,2013,0.063,0.938632414503951,0.926717439494315,,
BG,8,KZB,2013,26.612,0.419857117800316,0.27306903763739,1160,80220
BG,8,LA,2013,0.25,0.994894223059875,0.999943594510707,,
BG,8,LIDER,2013,1.736,0.493689710759278,0.609996453338155,566,
BG,8,NDE,2013,0.05,1,0.95537380626746,,
BG,8,NDP,2013,0.097,0.85934345839128,0.953325265519763,,
BG,8,NFSB,2013,3.703,0.84563170775341,0.290976448652883,2211,
BG,8,NPO,2013,0.091,0.924494400314792,0.92936111938729,,
BG,8,NovaA,2013,0.516,0.967214397814966,0.552837285393587,,
BG,8,PBZ,2013,0.185,0.890559264533061,0.838965087928658,,
BG,8,RZS,2013,1.67,0.580596435248435,0.961594554776648,636,
BG,8,SDS,2013,1.374,0.655822191053433,0.753580162886813,423,
BG,8,SEK,2013,0.1,0.997992395776387,0.952102961688414,,
BG,8,SKB,2013,0.174,0.852533389443983,0.862921061850829,,
BG,8,SP,2013,0.037,1,0.333333333333333,,
BG,8,VRMO,2013,1.886,0.931751571416466,0.527063928317003,2212,
BG,8,ZELENITE,2013,0.749,0.602915068140077,0.521729840013301,,
BG,9,ABV,2014,4.149,0.861802439894754,,2364,80330
BG,9,ATAKA,2014,4.516,0.0529411786733545,,535,80710
BG,9,BBC,2014,5.694,0.681203182724768,,2362,80630
BG,9,BNS-ND,2014,0.169,0.994134678651265,,,
BG,9,BSD,2014,0.287,0.632010247927368,,,
BG,9,BSP,2014,15.398,0.156707037209184,,1160,80221
BG,9,D21,2014,1.195,0.997967294859155,,2379,
BG,9,DESNITE,2014,0.22,0.545716258394945,,,
BG,9,DPS,2014,14.837,0.19664801143398,,1286,80951
BG,9,GERB,2014,32.667,0.188568882577381,,1541,80510
BG,9,GN,2014,1.137,0.537113028521164,,2214,
BG,9,LZP,2014,0.214,0.549739852807714,,,
BG,9,NB,2014,0.385,0.999956628020898,,,
BG,9,NDSV,2014,0.241,0.729882708282482,,544,80902
BG,9,NS,2014,0.169,0.946818308987448,,,
BG,9,NV,2014,0.117,0.988026262884866,,,
BG,9,NovaA,2014,0.353,0.526902187195648,,,
BG,9,OB,2014,0.33,0.966019429188454,,,
BG,9,ONB,2014,0.141,0.910708215507284,,,
BG,9,PF,2014,7.283,0.161387352659035,,2211,80062
BG,9,PZ,2014,0.227,0.58868878211352,,,
BG,9,RBG,2014,0.576,0.983973389636635,,,
BG,9,RBLOK,2014,8.888,0.315540284984886,,2363,80061
BG,9,SDP,2014,0.164,0.7761581039422,,,
BG,9,ZELENITE,2014,0.609,0.426779979920749,,,
CZ,2,CSSD,1992,6.518,,0.535310788008906,789,82320
CZ,2,D92,1992,0.58,,0.927212906126073,,
CZ,2,HDZJ,1992,3.77,,0.861298983598729,77,
CZ,2,HSD-SMS,1992,5.86,,0.643421817527815,19,82951
CZ,2,HSS,1992,1.08,,0.801866031591585,2223,
CZ,2,KAN,1992,2.69,,0.787295456638735,2220,
CZ,2,KDU-CSL,1992,6.265,,0.520850840172661,1245,82523
CZ,2,LB,1992,14.023,,0.234874947907414,1173,82221
CZ,2,LSU,1992,6.506,,0.581932787846557,1218,82420
CZ,2,NEI,1992,1.37,,0.967478359621332,2221,
CZ,2,NSS-CSNS,1992,0.15,,0.935981512193408,,
CZ,2,ODA,1992,5.916,,0.441748252511742,1123,82412
CZ,2,ODS-KDS,1992,29.67,,0.355344075691678,829,82419
CZ,2,OH,1992,4.6,,0.683725419784983,574,
CZ,2,ROI,1992,0.26,,0.904461224736518,,
CZ,2,SCPZR,1992,3.15,,0.916795548356488,2219,
CZ,2,SPP,1992,1.3,,0.904452573660039,2222,
CZ,2,SPR-RSC,1992,5.967,,0.598233913318602,872,82710
CZ,2,SRNDJ,1992,0.17,,0.944672165243147,,
CZ,3,CAO,1996,0,0.947303734865676,0.82606009062556,,
CZ,3,CMUS,1996,0.45,0.540167617506378,0.819376825551944,,
CZ,3,CP,1996,0.04,0.948200702618296,1,,
CZ,3,CSSD,1996,26.443,0.654257752823847,0.205307598683528,789,82320
CZ,3,DEU,1996,2.8,0.910681440903725,0.484662120394423,1616,
CZ,3,DZJ,1996,3.09,0.917508704848587,0.474326124524096,77,82901
CZ,3,HSMSMNSJ,1996,0.41,0.816851214058159,0.743339800875217,,
CZ,3,KDU-CSL,1996,8.076,0.480607207086652,0.294538087584373,1245,82523
CZ,3,KSCM,1996,10.334,0.627470288402456,0.211312605502699,1173,82220
CZ,3,LB,1996,1.4,0.303252223938867,0.988710423101851,2224,
CZ,3,MNS-HSMS,1996,0.27,0.714063693961315,0.427729156755497,,
CZ,3,NEZ,1996,0.49,0.88983386600036,0.774300443600085,,
CZ,3,ODA,1996,6.36,0.58967801955737,0.759156892735291,1123,82412
CZ,3,ODS,1996,29.617,0.420259182736276,0.46989801904499,829,82413
CZ,3,PB,1996,0,0.990066703834657,0.741441229111063,,
CZ,3,SCK,1996,0,0.84982341844656,0.947124448734869,,
CZ,3,SD-LSNS,1996,2.04,0.87390224012912,0.794829793780418,29,
CZ,3,SDL,1996,0.12,0.879915255345871,0.907945790916856,,
CZ,3,SPR-RSC,1996,8.006,0.757464226943563,0.177787120270837,872,82710
CZ,3,SZ,1996,0,0.910043016661419,0.354309682532128,,82110
CZ,4,A2001,1998,0,1,0.875,,
CZ,4,CAO,1998,0,0.614218929628188,1,,
CZ,4,CSNS,1998,0.29,0.426296518814472,0.448830015493888,,
CZ,4,CSSD,1998,32.309,0.216714892590254,0.349787495089808,789,82320
CZ,4,DEU,1998,1.45,0.30472331674257,0.615916774122718,1616,
CZ,4,DZJ,1998,3.06,0.449781240784498,0.676076790045056,77,82901
CZ,4,KDU-CSL,1998,8.996,0.18035055461021,0.345302512169852,1245,82523
CZ,4,KSCM,1998,11.032,0.0870647920825651,0.177594868250407,1173,82220
CZ,4,MODS,1998,0.37,0.0679452490396999,0.224423813051858,,
CZ,4,NEZ,1998,0.87,0.789817041450828,0.832639304270237,,
CZ,4,ODA,1998,0,0.567504773292035,0.622158740560889,1123,82412
CZ,4,ODS,1998,27.741,0.483138128025239,0.229404311468745,829,82413
CZ,4,OK,1998,0.25,0.829758244917434,0.888772333635029,,
CZ,4,PB,1998,0,0.316529929013265,0.779308133935475,,
CZ,4,SDCR,1998,0,0.857012210159341,0.895165101628678,,
CZ,4,SPR-RSC,1998,3.9,0.16211199392436,0.518813343037589,872,82710
CZ,4,SZ,1998,1.12,0.53187732232212,0.47011051684264,196,
CZ,4,US,1998,8.604,0.640414859306386,0.536142620001022,688,82421
CZ,5,AZSD,2002,0.2,1,0.94481955865681,,
CZ,5,BPS,2002,0.19,1,0.584412709992608,,
CZ,5,CP,2002,0.04,1,0.99780397241952,,
CZ,5,CSDH,2002,0.01,0.446980528647186,0.555825634913397,,
CZ,5,CSNS,2002,0.81,0.643715854733593,0.782473516045244,,
CZ,5,CSSD,2002,30.207,0.368150471934132,0.386561065165145,789,82320
CZ,5,CZ,2002,0.27,0.865970912010391,0.765373491490036,,
CZ,5,DL,2002,0.08,0.966035862810391,0.942951589031427,,
CZ,5,H.A.,2002,0.17,0.999999998325934,0.763210310086824,,
CZ,5,KDU-CSL,2002,14.276,0.218221930023162,0.402333669466874,1245,82523
CZ,5,KSCM,2002,18.512,0.295748397509512,0.241227168161269,1173,82220
CZ,5,MoDS,2002,0.27,0.60886569392424,0.744006271806047,,
CZ,5,N,2002,0.62,0.964495375485276,0.932121884766638,,
CZ,5,NDS,2002,0.11,0.911471359451378,0.67258826257137,,
CZ,5,NH,2002,0.0029,1,1,,
CZ,5,ODA,2002,0.5,0.650516585356963,0.839276415136256,1123,82412
CZ,5,ODS,2002,24.475,0.264470494303373,0.372087945677142,829,82413
CZ,5,PB,2002,0.59,0.907660572896339,0.679283578823105,,
CZ,5,REP,2002,0.14,0.586156033843828,0.906762952855894,,
CZ,5,RMS,2002,0.97,0.334981144398546,0.648269883662681,,82710
CZ,5,ROI,2002,0.01,1,0.687463641352879,,
CZ,5,SDS,2002,0.0099,0.999996904258751,0.999998907385441,,
CZ,5,SNK,2002,2.78,0.958474854093124,0.367841950709974,1532,
CZ,5,SV SOS,2002,0.87,0.890128112193229,0.917603449531039,,
CZ,5,SZ,2002,2.36,0.561831519571003,0.705237310748725,196,82110
CZ,5,SZJ,2002,0.86,0.603255324484031,0.825456364211883,,
CZ,5,SZR,2002,0.22,0.999856896304738,0.749107461224361,,
CZ,5,VPB,2002,0.35,0.999284301027395,0.911250936842854,,
CZ,6,4 VIZE,2006,0.05,0.936740506437342,0.957473854045555,,
CZ,6,BPS,2006,0.12,0.901507743164627,0.950753871582313,,
CZ,6,CHNJ,2006,0.004,0.361184672003525,0.361282429243925,,
CZ,6,CSNS2006,2006,0.0259,0.305777311781875,0.493336630369906,,
CZ,6,CSSD,2006,32.32,0.401747656621335,0.451591249262063,789,82320
CZ,6,FiS,2006,0.011,0.999992972004684,0.999999992313972,,
CZ,6,HOB,2006,0.0257,0.66420571615708,1,,
CZ,6,HS,2006,0.016,0.284481891088092,0.0179982271504486,,
CZ,6,KC,2006,0.13,0.92582729604448,0.81582283054921,,
CZ,6,KDU-CSL,2006,7.23,0.298302734006751,0.352459559330635,1245,82523
CZ,6,KSCM,2006,12.81,0.118214110715458,0.289970977247966,1173,82220
CZ,6,Koal_CR,2006,0.15,0.828967766112592,0.840856067786772,,
CZ,6,LiRA,2006,0.005,0.999672554064326,0.548659807207431,,
CZ,6,M,2006,0.23,0.511302658797511,0.865323296072041,,
CZ,6,NEZ,2006,0.61,0.836280198852365,0.926866883060432,,
CZ,6,NEZ/DEM,2006,0.68,0.69914544420262,0.904756324861399,,
CZ,6,NS,2006,0.17,0.740410833824168,0.772667156612591,,
CZ,6,ODS,2006,35.38,0.402398057720952,0.42369954454343,829,82413
CZ,6,PB,2006,0.38,0.479264850448208,0.432760378453062,,
CZ,6,PaS,2006,0.24,0.607171494156409,0.60630311013569,,
CZ,6,SNK ED,2006,2.08,0.447530395172727,0.770913247635902,1532,
CZ,6,SRS,2006,0.2,0.962118291695977,0.962118001945633,,
CZ,6,SZ,2006,6.29,0.68843273283854,0.539443890095764,196,82110
CZ,6,SZR,2006,0.46,0.874509787924756,0.741082576461025,,
CZ,6,US-DEU,2006,0.3,0.623341189689702,0.912601517370014,,
CZ,7,CPS,2010,0.8,0.958891006379891,0.53556965095913,,
CZ,7,CSNS,2010,0.006,0.49128314619403,0.907724040431475,,
CZ,7,CSNS2005,2010,0.02,0.555789693816596,0.742008239938731,,
CZ,7,CSSD,2010,22.09,0.382531748768142,0.409874005808016,789,82320
CZ,7,DSSS,2010,1.14,0.57791430015926,0.510096001199664,795,
CZ,7,ES,2010,0.01,0.830989950066064,0.974331192493567,,
CZ,7,HS,2010,0.01,0.265356450458109,0.308950721223125,,
CZ,7,KC,2010,0.07,0.477958178823836,0.281650676849172,,
CZ,7,KDU-CSL,2010,4.4,0.509005579606406,0.689664346029577,1245,82523
CZ,7,KH,2010,0.02,1,0.290615881569201,,
CZ,7,KONS,2010,0.08,0.880970513072628,0.718423607530916,,
CZ,7,KSCM,2010,11.27,0.3222413837639,0.400524967618356,1173,82220
CZ,7,LIB,2010,0.005,0,1,,
CZ,7,Moravane,2010,0.22,0.648376099133237,0.825856218432283,,
CZ,7,ODS,2010,20.22,0.463053706434359,0.598211137801971,829,82413
CZ,7,Obcane,2010,0.25,0.926206565672269,0.855296664425941,,
CZ,7,PB,2010,0.47,0.453786971026072,0.82780492688156,,
CZ,7,SPOZ,2010,4.33,0.900638031341273,0.721248836393956,406,
CZ,7,SPR-RSC,2010,0.3,0.469950465364151,0.985981126592178,,
CZ,7,STOP,2010,0.06,0.965633674481418,1,,
CZ,7,SZ,2010,2.44,0.539424956294931,0.386277148610337,196,82110
CZ,7,Suveren.,2010,3.67,0.823397209983372,0.649781569422074,1613,
CZ,7,Svobodni,2010,0.74,0.910054026807602,0.499723056422666,,
CZ,7,TOP 09,2010,16.71,0.727247202531299,0.466718277152393,2,82530
CZ,7,VV,2010,10.88,0.838107441015751,0.792845740871562,336,82952
CZ,8,ANEO,2013,0.02,1,,,
CZ,8,ANO 2011,2013,18.657,0.888085142958177,,2263,82430
CZ,8,CSSD,2013,20.459,0.375561476045407,,789,82320
CZ,8,DSSS,2013,0.86,0.382068218292057,,,
CZ,8,HLVZHURU,2013,0.42,0.648099033932025,,,
CZ,8,KAN,2013,0.0059,0.999999167075583,,,
CZ,8,KC,2013,0.17,0.619762481816807,,,
CZ,8,KDU-CSL,2013,6.78,0.455692440901034,,1245,82523
CZ,8,KSCM,2013,14.91,0.254992107039227,,1173,82220
CZ,8,LEV 21,2013,0.07,0.859836778310792,,,
CZ,8,OBC_2011,2013,0.0092,1,,,
CZ,8,ODS,2013,7.73,0.538077056170646,,829,82413
CZ,8,PB,2013,0.02,0.340452564517279,,,
CZ,8,Pirati,2013,2.66,0.493324759859854,,2261,
CZ,8,RDS,2013,0.01,1,,,
CZ,8,SPOZ,2013,1.51,0.770594368427732,,406,
CZ,8,SZ,2013,3.2,0.4595251504089,,196,82110
CZ,8,SsCR,2013,0.26,0.931945235007527,,,
CZ,8,Suveren.,2013,0.27,0.427064442666223,,,
CZ,8,Svobodni,2013,2.46,0.53739427754707,,363,
CZ,8,TOP 09,2013,11.999,0.31434090800603,,2,82530
CZ,8,Usvit,2013,6.888,0.802597501744666,,2262,82720
CZ,8,Zmena,2013,0.57,0.83130226489391,,,
EE,1,DD,1992,0.16,,0.456683683013809,,
EE,1,EEE,1992,2.39,,0.347150292579286,1516,
EE,1,EIL,1992,0.49,,0.8,,
EE,1,EKO,1992,6.881,,0.604255521363245,1064,83712
EE,1,EPL,1992,3.71,,0.521281576785122,1792,
EE,1,ERSP,1992,8.786,,0.316995370913087,552,83711
EE,1,IL,1992,22.003,,0.231817826054227,243,83710
EE,1,KK,1992,13.602,,0.344758642604825,486,83220
EE,1,Kun,1992,7.122,,0.520895298767565,25,83901
EE,1,LP,1992,0.08,,0.333333333333333,,
EE,1,MD,1992,9.728,,0.408557191351362,1448,83410
EE,1,ORRE,1992,0.93,,0.58622537600644,,
EE,1,PK,1992,2.91,,0.548821680065169,1553,
EE,1,RR,1992,12.248,,0.250525121702053,450,83421
EE,1,Roh,1992,2.62,,0.35900005863308,2631,
EE,1,VH,1992,0.4,,0.468402068967203,,
EE,1,VV,1992,1.61,,0.140085868231958,2416,
EE,2,EDL,1995,0.06,0.732935181955277,1,,
EE,2,ER,1995,16.188,0.548421219834258,0.127347436022838,113,83430
EE,2,ERKL,1995,0.64,0.80566089521068,0.575311878312466,,
EE,2,ESE,1995,0.35,0.768579748959707,0.791217679254165,,
EE,2,ETRE,1995,1.51,0.862793967738271,0.41454599300151,1796,
EE,2,I-ERSP,1995,7.859,0.30811762273406,0.405622116073909,243,83709
EE,2,K,1995,14.173,0.347499770756523,0.436507480178995,1137,83411
EE,2,KMU,1995,32.23,0.566486442648828,0.361758790667101,486,83719
EE,2,KunRoh,1995,0.81,0.39053792678667,0.874043757547009,,
EE,2,MD,1995,5.989,0.231760513518119,0.307780258321555,1448,83410
EE,2,ME,1995,0.6,0.783307556065643,0.586900335805042,,
EE,2,MKOE,1995,5.874,0.991845339257265,0.265327583769218,1590,83951
EE,2,OTE,1995,2.27,0.571777054649412,0.555243799035357,2416,
EE,2,PE-EK,1995,3.61,0.449746187233736,0.599176813317259,1064,
EE,2,PP,1995,5.003,0.142870771928742,0.558179026508052,1395,83610
EE,2,TEE,1995,2.57,0.792561771409017,0.827434932413118,1794,
EE,3,AP,1999,0.38,0.616527724356538,0.918606033757842,,
EE,3,EKR,1999,2.43,0.930604373949978,0.489430136802943,609,
EE,3,EME,1999,7.27,0.325124904013972,0.437603991618612,417,83810
EE,3,ER,1999,15.919,0.267657947830713,0.411887663144153,113,83430
EE,3,ESE,1999,1.6,0.748074702122862,0.850660935210361,2267,
EE,3,EURP,1999,6.13,0.374075844473839,0.401809591767852,1590,83952
EE,3,IL,1999,16.09,0.411913522049029,0.24298685428397299,846,83710
EE,3,K,1999,23.414,0.541087884367938,0.161806530619994,1137,83411
EE,3,KE,1999,7.633,0.321423543010586,0.374408401814268,486,83713
EE,3,MD,1999,15.205,0.498362396306924,0.0974254605145682,1448,83410
EE,3,PK,1999,0.5,0.634283667725738,0.972235655626546,,
